instance,selection,placement,raises,buried_area,buried_pct,top_waste_pct,exact_fill_pct,mean_residual
N3B,widest-fit,MinD,15,2576,6.44,15.56,27.586206896551722,12.952380952380953
N3B,widest-fit,MaxD,16,1285,3.2125,6.2875,20.689655172413794,13.434782608695652
N3B,first-fit,LM,18,3039,7.5975,6.4025,17.24137931034483,14.041666666666666
N3B,first-fit,RM,18,3039,7.5975,6.4025,17.24137931034483,14.041666666666666
N3B,first-fit,TN,23,3194,7.985,10.015,10.344827586206897,15.076923076923077
N3B,first-fit,SN,18,2974,7.435,4.565,17.24137931034483,13.666666666666666
N3B,first-fit,MinD,21,3973,9.9325,3.0675,13.793103448275861,14.52
N3B,first-fit,MaxD,20,2438,6.095,5.905,17.24137931034483,13.958333333333334
N3B,fitness-number,LM,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,fitness-number,RM,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,fitness-number,TN,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,fitness-number,SN,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,fitness-number,MinD,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,fitness-number,MaxD,12,994,2.485,7.515,27.586206896551722,25.714285714285715
N3B,max-area,LM,18,1770,4.425,20.075,6.896551724137931,19.37037037037037
N3B,max-area,RM,18,1770,4.425,20.075,6.896551724137931,19.37037037037037
N3B,max-area,TN,18,1215,3.0375,10.9625,6.896551724137931,18.11111111111111
N3B,max-area,SN,13,1492,3.73,15.77,20.689655172413794,19.608695652173914
N3B,max-area,MinD,16,1402,3.505,30.995,13.793103448275861,20.4
N3B,max-area,MaxD,14,1147,2.8675,25.1325,17.24137931034483,20.625
N3C,widest-fit,LM,19,1158,2.895,14.105,13.793103448275861,10.28
N3C,widest-fit,RM,19,1158,2.895,14.105,13.793103448275861,10.28
N3C,widest-fit,TN,15,841,2.1025,16.3975,20.689655172413794,10.347826086956522
N3C,widest-fit,SN,20,2021,5.0525,13.9475,13.793103448275861,9.88
N3C,widest-fit,MinD,21,2684,6.71,15.29,13.793103448275861,9.6
N3C,widest-fit,MaxD,19,1166,2.915,6.085,10.344827586206897,9.884615384615385
N3C,first-fit,LM,20,3194,7.985,4.515,10.344827586206897,14
N3C,first-fit,RM,20,3194,7.985,4.515,10.344827586206897,14
N3C,first-fit,TN,19,1908,4.77,9.73,13.793103448275861,12.56
N3C,first-fit,SN,20,4181,10.4525,3.5475,13.793103448275861,14.92
N3C,first-fit,MinD,19,2614,6.535,3.465,10.344827586206897,14.576923076923077
N3C,first-fit,MaxD,20,1902,4.755,7.745,10.344827586206897,13.423076923076923
N3C,fitness-number,LM,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,fitness-number,RM,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,fitness-number,TN,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,fitness-number,SN,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,fitness-number,MinD,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,fitness-number,MaxD,20,1671,4.1775,8.8225,13.793103448275861,17.52
N3C,max-area,LM,13,1557,3.8925,20.1075,24.137931034482758,18.318181818181817
N3C,max-area,RM,13,1557,3.8925,20.1075,24.137931034482758,18.318181818181817
N3C,max-area,TN,13,1249,3.1225,15.8775,17.24137931034483,18.916666666666668
N3C,max-area,SN,14,2523,6.3075,23.6925,24.137931034482758,17.40909090909091
N3C,max-area,MinD,13,1459,3.6475,18.3525,27.586206896551722,20
N3C,max-area,MaxD,16,1524,3.81,18.19,17.24137931034483,16.625
N3D,widest-fit,LM,13,1416,3.54,13.46,27.586206896551722,11.285714285714286
N3D,widest-fit,RM,13,1416,3.54,13.46,27.586206896551722,11.285714285714286
N3D,widest-fit,TN,14,580,1.45,14.55,24.137931034482758,10.136363636363637
N3D,widest-fit,SN,11,676,1.69,11.81,31.03448275862069,11.15
N3D,widest-fit,MinD,11,1007,2.5175,13.4825,34.48275862068966,10.736842105263158
N3D,widest-fit,MaxD,17,1309,3.2725,14.7275,13.793103448275861,9.32
N3D,first-fit,LM,16,2286,5.715,9.285,20.689655172413794,13.608695652173912
N3D,first-fit,RM,16,2286,5.715,9.285,20.689655172413794,13.608695652173912
N3D,first-fit,TN,17,1468,3.67,4.33,20.689655172413794,13.652173913043478
N3D,first-fit,SN,18,3380,8.45,6.05,17.24137931034483,13.25
N3D,first-fit,MinD,17,2350,5.875,4.125,17.24137931034483,13.583333333333334
N3D,first-fit,MaxD,14,1830,4.575,4.925,27.586206896551722,15.095238095238095
N3D,fitness-number,LM,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,fitness-number,RM,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,fitness-number,TN,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,fitness-number,SN,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,fitness-number,MinD,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,fitness-number,MaxD,9,832,2.08,6.42,24.137931034482758,26.772727272727273
N3D,max-area,LM,11,1182,2.955,24.045,20.689655172413794,21.652173913043477
N3D,max-area,RM,11,1182,2.955,24.045,20.689655172413794,21.652173913043477
N3D,max-area,TN,12,596,1.49,27.01,13.793103448275861,16.36
N3D,max-area,SN,9,719,1.7975,30.2025,27.586206896551722,19.047619047619047
N3D,max-area,MinD,11,725,1.8125,26.6875,20.689655172413794,17.52173913043478
N3D,max-area,MaxD,11,773,1.9325,30.0675,20.689655172413794,17.47826086956522
N3E,widest-fit,LM,17,977,2.4425,4.5575,10.344827586206897,15.384615384615385
N3E,widest-fit,RM,17,977,2.4425,4.5575,10.344827586206897,15.384615384615385
N3E,widest-fit,TN,17,983,2.4575,4.5425,17.24137931034483,11.416666666666666
N3E,widest-fit,SN,19,2172,5.43,4.07,17.24137931034483,10.291666666666666
N3E,widest-fit,MinD,16,867,2.1675,8.8325,20.689655172413794,10.391304347826088
N3E,widest-fit,MaxD,16,1037,2.5925,6.9075,20.689655172413794,12.304347826086957
N3E,first-fit,LM,20,1939,4.8475,10.1525,6.896551724137931,13.481481481481481
N3E,first-fit,RM,20,1939,4.8475,10.1525,6.896551724137931,13.481481481481481
N3E,first-fit,TN,21,1754,4.385,7.615,3.4482758620689653,12.285714285714286
N3E,first-fit,SN,21,3072,7.68,13.82,13.793103448275861,11.92
N3E,first-fit,MinD,19,2493,6.2325,4.2675,17.24137931034483,14.041666666666666
N3E,first-fit,MaxD,20,2249,5.6225,6.3775,13.793103448275861,12.64
N3E,fitness-number,LM,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,fitness-number,RM,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,fitness-number,TN,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,fitness-number,SN,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,fitness-number,MinD,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,fitness-number,MaxD,10,785,1.9625,17.5375,34.48275862068966,36.36842105263158
N3E,max-area,LM,16,2699,6.7475,32.7525,10.344827586206897,19.23076923076923
N3E,max-area,RM,16,2699,6.7475,32.7525,10.344827586206897,19.23076923076923
N3E,max-area,TN,11,863,2.1575,40.3425,27.586206896551722,21.714285714285715
N3E,max-area,SN,14,1979,4.9475,34.5525,17.24137931034483,20.041666666666668
N3E,max-area,MinD,13,1442,3.605,34.895,20.689655172413794,20.217391304347824
N3E,max-area,MaxD,18,1969,4.9225,34.5775,6.896551724137931,17.48148148148148
N4A,widest-fit,LM,29,1918,4.795,18.205,30.612244897959183,8.5
N4A,widest-fit,RM,28,1682,4.205,6.295,32.6530612244898,8.727272727272727
N4A,widest-fit,TN,25,844,2.11,7.39,38.775510204081634,9.7
N4A,widest-fit,SN,27,1754,4.385,4.115,34.69387755102041,8.3125
N4A,widest-fit,MinD,27,2509,6.2725,5.7275,36.734693877551024,10.064516129032258
N4A,widest-fit,MaxD,25,1403,3.5075,3.4925,36.734693877551024,9.32258064516129
N4A,first-fit,LM,27,1845,4.6125,3.3875,26.53061224489796,11.166666666666666
